 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, FwdHeaderLength, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
52930,66,1,1,6,6,6,6,6,0,6,6,6,0,181818.1818,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
4199,4,1,1,6,6,6,6,6,0,6,6,6,0,3000000,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000,250000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
53871,72,1,1,6,6,6,6,6,0,6,6,6,0,166666.6667,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13888.88889,13888.88889,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,68068,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5053.76976,102.8383381,11344.66667,26803.8036,66054,3,68068,22689.33333,38695.27778,67369,3,66701,33350.5,46249.73324,66054,647,0,0,0,0,92,72,58.76476465,44.07357349,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
2960,20,1,1,6,6,6,6,6,0,6,6,6,0,600000,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,74883,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4553.770549,93.47916082,12480.5,29545.18738,72786,21,74883,24961,42521.0516,74058,21,73394,36697,51037.55325,72786,608,0,0,0,0,92,72,53.41666333,40.0624975,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
52931,63,1,1,6,6,6,6,6,0,6,6,6,0,190476.1905,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,73487,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4640.276511,95.25494305,12247.83333,29103.63493,71653,39,73487,24495.66667,41858.03656,72828,39,72250,36125,50244.17944,71653,597,0,0,0,0,92,72,54.43139603,40.82354702,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
51762,50,1,1,6,6,6,6,6,0,6,6,6,0,240000,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20000,20000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,80279,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4235.229637,87.19590428,13379.83333,31858.43167,78408,58,80279,26759.66667,45825.80915,79674,58,78988,39494,55032.70657,78408,580,0,0,0,0,92,72,49.82623102,37.36967326,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
8080,64980,4,3,208,134,196,0,52,96.04165763,128,0,44.66666667,72.23111056,5263.157895,107.725454,10830,25561.90671,63005,36,64980,21660,36859.64644,64220,36,63622,31811,44114.97786,63005,617,0,0,0,0,92,72,61.55740228,46.16805171,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
4201,27,1,1,6,6,6,6,6,0,6,6,6,0,444444.4444,74074.07407,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,65269,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5270.495948,107.248464,10878.16667,25823.73547,63588,3,65269,21756.33333,37256.05719,64775,3,64162,32081,44557.62671,63588,574,0,0,0,0,92,72,61.2848366,45.96362745,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
53874,74,1,1,6,6,6,6,6,0,6,6,6,0,162162.1622,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
2961,11,1,1,6,6,6,6,6,0,6,6,6,0,1090909.091,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,70479,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4838.320635,99.32036493,11746.5,27918.73061,68733,20,70479,23493,40219.87838,69934,20,69345,34672.5,48168.82104,68733,612,0,0,0,0,92,72,56.75449425,42.56587068,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
52932,63,1,1,6,6,6,6,6,0,6,6,6,0,190476.1905,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,66008,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5166.04048,106.0477518,11001.33333,25868.34308,63800,42,66008,22002.66667,37451.35951,65246,42,64392,32196,44694.80543,63800,592,0,0,0,0,92,72,60.59871531,45.44903648,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
51763,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,63453,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5358.296692,110.3178731,10575.5,24752.40184,61095,47,63453,21151,36084.8321,62817,47,61854,30927,42663.99475,61095,759,0,0,0,0,92,72,63.03878461,47.27908846,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
4204,27,1,1,6,6,6,6,6,0,6,6,6,0,444444.4444,74074.07407,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,65281,4,3,208,134,196,0,52,96.04165763,128,0,44.66666667,72.23111056,5238.890336,107.2287496,10880.16667,25633.95605,63202,30,65281,21760.33333,37048.98139,64539,30,63918,31959,44184.27433,63202,716,0,0,0,0,92,72,61.27357118,45.95517838,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
8080,62367,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5515.737489,112.2388443,10394.5,24651.68151,60712,4,62367,20789,35533.18591,61818,4,61284,30642,42525.40182,60712,572,0,0,0,0,92,72,64.13648243,48.10236183,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
53875,75,1,1,6,6,6,6,6,0,6,6,6,0,160000,26666.66667,75,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13333.33333,13333.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
2962,49,1,1,6,6,6,6,6,0,6,6,6,0,244897.9592,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,74439,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4580.932038,94.03672806,12406.5,29436.23328,72490,22,74439,24813,42410.36797,73783,22,73090,36545,50833.9065,72490,600,0,0,0,0,92,72,53.73527318,40.30145488,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
52933,64,1,1,6,6,6,6,6,0,6,6,6,0,187500,31250,64,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15625,15625,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,64756,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5265.921305,108.0980913,10792.66667,25517.83334,62878,52,64756,21585.33333,36765.29182,64037,79,63489,31744.5,44029.41794,62878,611,0,0,0,0,92,72,61.77033788,46.32775341,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
51764,21,1,1,6,6,6,6,6,0,6,6,6,0,571428.5714,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,62662,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5425.935974,111.7104465,10443.66667,24472.20669,60392,52,62662,20887.33333,35525.5646,61907,52,61044,30522,42242.55911,60392,652,0,0,0,0,92,72,63.83454087,47.87590565,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
4212,66,1,1,6,6,6,6,6,0,6,6,6,0,181818.1818,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,64973,4,3,208,134,196,0,52,96.04165763,128,0,44.66666667,72.23111056,5263.724932,107.73706,10828.83333,25547.8509,62975,27,64973,21657.66667,36867.74771,64227,27,63604,31802,44085.27938,62975,629,0,0,0,0,92,72,61.56403429,46.17302572,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
53876,72,1,1,6,6,6,6,6,0,6,6,6,0,166666.6667,27777.77778,72,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13888.88889,13888.88889,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,67688,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5082.141591,103.4156719,11281.33333,26788.54202,65961,43,67688,22562.66667,38510.9023,67030,43,66525,33262.5,46242.66217,65961,564,0,0,0,0,92,72,59.09466966,44.32100225,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
2963,51,1,1,6,6,6,6,6,0,6,6,6,0,235294.1176,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,212138,5,4,216,145,198,0,43.2,86.57482313,129,0,36.25,61.96975069,1701.722464,42.42521378,26517.25,74225.22839,210214,1,212138,53034.5,105134.7542,210736,49,210787,70262.33333,121202.0349,210214,1,0,0,0,0,112,92,23.56956321,18.85565057,0,198,36.1,69.16718875,4784.1,0,0,0,1,0,0,0,0,0,40.11111111,43.2,36.25,112,0,0,0,0,0,0,5,216,4,145,8192,237,4,20,0,0,0,0,0,0,0,0,Bot
8080,93269,21,28,73320,284,11988,0,3491.428571,2870.789727,128,0,10.14285714,23.12560596,789158.2412,525.3621246,1943.104167,12132.36832,84239,0,93269,4663.45,19587.92282,87878,47,92244,3416.444444,16153.82679,84239,1,0,0,0,0,432,572,225.1551963,300.2069283,0,11988,1472.08,2525.327054,6377276.728,0,0,0,1,0,0,0,0,1,1502.122449,3491.428571,10.14285714,432,0,0,0,0,0,0,21,73320,28,284,8192,1255,20,20,0,0,0,0,0,0,0,0,Bot
2964,49,1,1,6,6,6,6,6,0,6,6,6,0,244897.9592,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16390,0,20,0,0,0,0,0,0,0,0,Bot
2965,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1255,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,87447,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3933.811337,80.04848651,14574.5,34683.43062,85369,48,87447,29149,49740.7776,86583,49,86105,43052.5,59844.56821,85369,736,0,0,0,0,92,72,45.74199229,34.30649422,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
2967,47,1,1,6,6,6,6,6,0,6,6,6,0,255319.1489,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,77717,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4426.315993,90.07038357,12952.83333,30842.42318,75907,18,77717,25905.66667,44394.36079,77167,18,76473,38236.5,53274.132,75907,566,0,0,0,0,92,72,51.46879061,38.60159296,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
2968,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2308,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,67102,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5126.5238,104.3187982,11183.66667,26495.22896,65264,40,67102,22367.33333,38077.72391,66334,49,65838,32919,45742.73767,65264,574,0,0,0,0,92,72,59.61074186,44.70805639,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
2969,21,1,1,6,6,6,6,6,0,6,6,6,0,571428.5714,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,207270,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1727.215709,43.42162397,25908.75,72347.58531,204958,3,207270,51817.5,102496.3376,205561,53,205540,68513.33333,118164.8985,204958,3,0,0,0,0,112,92,24.12312443,19.29849954,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0,0,0,0,0,0,0,0,Bot
8080,97097,26,46,111404,392,11680,0,4284.769231,3404.370042,128,0,8.52173913,18.02928375,1151384.698,741.5265147,1367.56338,10060.41675,84926,0,97097,3883.88,17870.36424,89654,7,95753,2127.844444,12626.87364,84926,0,0,0,0,0,532,932,267.7734636,473.7530511,0,11680,1531.452055,2876.851023,8276271.807,0,0,0,1,0,0,0,0,1,1552.722222,4284.769231,8.52173913,532,0,0,0,0,0,0,26,111404,46,392,8192,1164,25,20,0,0,0,0,0,0,0,0,Bot
52934,65,1,1,6,6,6,6,6,0,6,6,6,0,184615.3846,30769.23077,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
52935,171,1,1,6,6,6,6,6,0,6,6,6,0,70175.4386,11695.90643,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5847.953216,5847.953216,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1164,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,64661,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5320.053819,108.2569091,10776.83333,25405.93955,62632,10,64661,21553.66667,36510.09833,63709,48,63211,31605.5,43878.09709,62632,579,0,0,0,0,92,72,61.86109092,46.39581819,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
8080,12,1,1,6,6,6,6,6,0,6,6,6,0,1000000,166666.6667,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,83333.33333,83333.33333,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0,0,0,0,0,0,0,0,Bot
8080,78008,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4371.346529,89.73438622,13001.33333,30800.39924,75869,22,78008,26002.66667,44262.30868,77110,22,76446,38223,53239.48377,75869,577,0,0,0,0,92,72,51.27679212,38.45759409,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
52936,63,1,1,6,6,6,6,6,0,6,6,6,0,190476.1905,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,86906,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3958.299772,80.54679769,14484.33333,34697.69765,85309,17,86906,28968.66667,49743.59917,86407,17,85873,42936.5,59923.76417,85309,564,0,0,0,0,92,72,46.02674154,34.52005615,0,198,43,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
2971,48,1,1,6,6,6,6,6,0,6,6,6,0,250000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20833.33333,20833.33333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,199641,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1793.218828,45.08092025,24955.125,69682.21579,197408,3,199641,49910.25,98756.49571,198044,21,198067,66022.33333,113783.7935,197408,3,0,0,0,0,112,92,25.0449557,20.03596456,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0,0,0,0,0,0,0,0,Bot
8080,98418,24,45,111383,386,20440,0,4640.958333,4300.084787,128,0,8.577777778,18.22895909,1135656.079,701.0912638,1447.323529,10454.12435,86370,0,98418,4279.043478,19098.25757,91884,51,97216,2209.454545,12986.17601,86370,0,0,0,0,0,492,912,243.8578309,457.2334329,0,20440,1596.7,3327.023744,11100000,0,0,0,1,0,0,0,0,1,1619.84058,4640.958333,8.577777778,492,0,0,0,0,0,0,24,111383,45,386,8192,1164,23,20,0,0,0,0,0,0,0,0,Bot
52937,32,1,1,6,6,6,6,6,0,6,6,6,0,375000,62500,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31250,31250,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0,0,0,0,0,0,0,0,Bot
52938,39,1,1,6,6,6,6,6,0,6,6,6,0,307692.3077,51282.05128,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1164,256,0,20,0,0,0,0,0,0,0,0,Bot
8080,285043,5,4,216,145,198,0,43.2,86.57482313,129,0,36.25,61.96975069,1266.475584,31.57418354,35630.375,99989.63026,283091,4,285043,71260.75,141561.8466,283603,44,283658,94552.66667,163279.2255,283091,4,0,0,0,0,112,92,17.54121308,14.03297046,0,198,36.1,69.16718875,4784.1,0,0,0,1,0,0,0,0,0,40.11111111,43.2,36.25,112,0,0,0,0,0,0,5,216,4,145,8192,237,4,20,0,0,0,0,0,0,0,0,Bot
8080,86644,24,28,73347,284,5840,0,3056.125,2084.705136,128,0,10.14285714,23.12560596,849810.7197,600.1569641,1698.901961,10790.68666,77239,1,86644,3767.130435,16702.27902,80379,47,85232,3156.740741,14806.87828,77239,1,0,0,0,0,492,572,276.9955219,323.1614422,0,5840,1389.264151,2065.466553,4266152.083,0,0,0,1,0,0,0,0,1,1415.980769,3056.125,10.14285714,492,0,0,0,0,0,0,24,73347,28,284,8192,1255,23,20,0,0,0,0,0,0,0,0,Bot
2972,20,1,1,6,6,6,6,6,0,6,6,6,0,600000,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,237,16390,0,20,0,0,0,0,0,0,0,0,Bot
2973,53,1,1,6,6,6,6,6,0,6,6,6,0,226415.0943,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1255,16393,0,20,0,0,0,0,0,0,0,0,Bot
8080,159649,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,2135.935709,43.84618757,26608.16667,64249.73576,157756,24,159649,53216.33333,91691.37017,159092,24,158371,79185.5,111115.4667,157756,615,0,0,0,0,92,72,25.05496433,18.79122325,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
